freq,hatchitm,animals,unit,geo\TIME_PERIOD	1967 	1968 	1969 	1970 	1971 	1972 	1973 	1974 	1975 	1976 	1977 	1978 	1979 	1980 	1981 	1982 	1983 	1984 	1985 	1986 	1987 	1988 	1989 	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,EXP_IEU,A5130P,THS,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3869 	7096 	10216 	13238 	9415 	8243 	8235 	8218 	9643 	8964 	7916 	10815 	17213 	23282 	29710 	45042 	55918 	53353 	61438 	81056 	99225 p	107020 	119521 	130357 p	112425 p	63930 p	128556.8 	150654.9 	140984 	137917.9 	122170 	141820 	148611 	142789 	126845 	161204.21 e	189456.23 e	127428 p	185754 	161392 	175376 	176210 	160712 	137855 	159048 	150178 	133516 
A,EXP_IEU,A5130P,THS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4451.7 	: 	4791.9 	2368.4 	3624.7 	3296.7 	3040.4 	2736.63 	4480.48 	6046.51 	8403.79 	4775.24 	502.01 	147.7 	5881.48 	7413.98 p	12609.73 p	2930.3 	2592.99 p	2022.14 p
A,EXP_IEU,A5130P,THS,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	2226 	61 	2756 	503 	482 	826 	836 	943 	1131.3 	116 	: 	9432.5 	13799.6 	16496.8 	14017.3 	18544.7 	31848 	31573 	42595 	: @C	37282 	36258 	43505 	40127 	37543 	35055 	37407 p	37523 p	22476 	26387 	35867.49 	36633.87 	31169.37 
A,EXP_IEU,A5130P,THS,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1049 	1916 	1194 	1849 	526 	224 	255 	261 	747 	224 	243 	2427 	105 	694 	1796 
A,EXP_IEU,A5130P,THS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,EXP_IEU,A5130P,THS,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	9 	1225 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C
A,EXP_IEU,A5130P,THS,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	25 	202 	431 	371 	1235 	2087 	2160 	2243 	1983 	: @C	: @C	: @C	: @C
A,EXP_IEU,A5130P,THS,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5623 	11038 	18087 	: @C	: @C	: @C	20376 	: @C	: @C	: @C	: @C	: @C	: @C	: @C	0 	: @C	0 	0 	0 	0 
A,EXP_IEU,A5130P,THS,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	778 	1177 	1271 	1371 	1609 	1263 	890 	1358 	2180 	2071 	2906 	2274 	1034 	885 	641 	: 	7648.9 	7919.5 	6925.8 	5358.4 	5343.3 	4032 	5045.4 	8596 	15259.1 	6411.7 	7974.5 	3617.4 	3410.6 	5284.6 p	7875.5 p	5516.1 p	8179.6 p	6178.5 p	2892.6 p	85.65 p	172.79 p	198.16 p	3893.43 p	1719.63 	3307.74 	: 	: 	: 	: 	: 	: 
A,EXP_IEU,A5130PN,THS,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28.1 	543 	52.75 	0 	58.63 	104.63 	0 	0 	0 	274.37 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	429 	561 	914 	1031 	397 	447 	237 	176 	227 	290 	95 	277 	165 	284 	468 	424 	605 	532 	599 	109 	321 	210 	239 	203 	145 	: 	11 	11 	228.8 	102.2 	378.8 	212 	352.5 	219.5 	469.4 	555.78 	433.54 	679.33 	612.36 	602.05 	551.91 	666.37 	823.18 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	0 	0 	1763 	0 	0 	0 e	741.93 e	0 e	0 e	0 e	169.32 e	0 e	236.14 e	0 e	0 
A,EXP_IEU,A5130PN,THS,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	0 	0 	: 	0 	0 	0 	0 	0 	: 	0 e	0 e	0 e	0 e	0 e	0 e	0 	0 	0 
A,EXP_IEU,A5130PN,THS,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5173.3 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	2.41 	0 	0 	0 	0 e	1 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	66.5 	174.9 	316 	585.9 	737.7 	659.4 	682.6 	794.8 	1153.8 	1677.2 	835.3 	792.7 	839.1 	2615.6 b	1546.5 	276.6 	172.6 	597.8 	35.4 	20.5 	: 	: 	: 	: 	: 	: 	: 	723.8 	: 	: 	: 	7198.4 p	11083.7 p	10242.2 p	13279.36 p	17001.22 e	16249.77 e	18475.83 e	16681.24 e	17472.68 e	17212.81 e	18264.16 e	17807.83 e	17608.95 e	17787.26 e	16025.91 e	14244.15 
A,EXP_IEU,A5130PN,THS,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	11.2 	3.7 	0 	0 	52.1 	98.7 	0 	0 	4.8 	5.9 	0 	6 	536.3 	: 	: 	: 	1761 	3164 	2787 	: 	: 	: 	: 	: 	: 	1768.6 	: 	: 	24524.1 	17609.7 	16075 p	19523.19 	22510 	9636 	6717 	10090 	9458 	8632 	8961 	9717 	: 	9117 	9210 	9640.22 	12201.34 
A,EXP_IEU,A5130PN,THS,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 
A,EXP_IEU,A5130PN,THS,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 p	0 	0 	0 	0 	: 	0 	0 	0 	0 	0 	0 	0 	: 	0 	: 	0 	0 	0 	: 	: 	: 	: 	: @C	0 	: @C	: @C	: @C	: @C	: @C	: @C	: @C	110 	0 	: 	0 	0 
A,EXP_IEU,A5130PN,THS,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	965 	1314 	: 	: 	0 	0 	0 	3041.7 	1212 	3686.4 	6555.8 	6686.2 	2035.3 	: 	4787.6 	3201.9 	3138.5 	1963.6 	: 	1795.9 	: 	2184.3 	1811 p	1785.8 p	2156.7 p	3744.1 p	1641.3 p	2420.52 p	2349.63 e	3134.08 e	2623.64 e	2636.83 	2227.24 p	2931.22 p	3574.37 p	3140.61 p	4493.74 	5125.1 	4224.49 
A,EXP_IEU,A5130PN,THS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,EXP_IEU,A5130PN,THS,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,EXP_IEU,A5130PN,THS,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,EXP_IEU,A5130PN,THS,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,EXP_IEU,A5130PN,THS,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,EXP_IEU,A5130PN,THS,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	164 	374 	364 	457 	509 	507 	463 	615 	528 	611 	28 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	0 	0 	53 	: 	9041.2 p	1338.4 	1367.9 	2721 	3003.5 	4134.5 	3223.2 	2345.1 	2676.8 	3163.7 	3256.8 	3556.7 	3921.4 	5983.9 	6388.7 	5680 p	4701.6 p	3743.1 p	2496.5 p	1488.68 p	1386.98 p	1602.87 p	8702.4 p	3837.3 p	7149.01 p	10624.93 p	6377.93 p	23578.61 p	5568.69 p	2259.9 p	2618.19 p	5264 p
A,EXP_IEU,A5130PN,THS,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	21 	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 
A,EXP_IEU,A5130PN,THS,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	33.1 	1932.1 	2179.1 	3251.1 	4136.5 	4673.9 	5077.55 	6919.61 	5471.91 	6081.32 	6742.08 	6974.56 	5881.82 	6283.54 	5532.9 	6173.11 	5861.41 	4337.49 
A,EXP_IEU,A5130PN,THS,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	256.2 	257.4 	125.7 	165.7 	197 	289.2 	383.2 	546.9 	433.1 	472.1 	534.8 	351.5 	533 	447.9 	685.1 	761.9 	940.4 	865.4 	651.5 	872.8 	1161.1 	1448.8 	1240.9 	402.9 	153.7 	72.8 	0 	: 	0 	0 	: 	5549 	8348.8 	6936 	6629 	4513 	5280 	4100 	3254 	2507 	2168 	0 	0 	0 	42 	0 	0 
A,EXP_IEU,A5130PN,THS,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,EXP_IEU,A5130PN,THS,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	157.2 	0 	312 	179.8 	65 	15 	30 	483 	54 e	: 	: 	15 	11 	0 	: 	74 	990 	1423 	6736 	98 	20 	30 	8 	: 	0 	0 	996 	0 	: 	46 	541 	850 	1184 	1317 	1498 	2815 p	2612 	1422 	1481 	170 	0 	410 	0 	0 	0 	53 
A,EXP_IEU,A5130PN,THS,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 e	0 e	: 	: 	: 	: 	: 	0 e	0 e	: 	: 	0 
A,EXP_IEU,A5130PN,THS,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: @C	: @C	: @C	0 	: @C	: @C	: @C	: @C	: @C	0 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2493 	1974 	1963 	1904 	2559 	2055 	1891 	1659 	1172 	1312 	990 	923 	1848 	2185 	3851 	3893 	4430 	4510 	5618 	5110 	4368 p	4179 	3761 	4634 p	4972 p	2027 p	7030 	9779 	8906 	9747 	8038 	6775 	6941 	6993 	7581 	8999.12 e	14012.85 e	7059 p	9171 	8338 	10065 	11144 	7172 	11214 	9033 	9896 	12561 
A,EXP_IEU,A5130PN,THS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	548.6 	150618.8 	: 	: 	: 	208.7 	633.8 	1727.26 	452.1 	524.02 	671.71 	3078.47 	1938.74 	1344.56 	293.41 	2860.61 p	231.21 p	7174.68 	10188.51 p	9884.81 p
A,EXP_IEU,A5130PN,THS,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	176 	330 	833 	367 	118 	121 	139 	0 	0 	0 	: 	0 	0 	0 	0 	0 	0 	: @C	0 	0 	: @C	0 	0 	0 	0 	0 	: @C	17 p	0 	387 	2308.46 	4391.51 	11106.89 
A,EXP_IEU,A5130PN,THS,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	367 	571 	550 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C	: @C
A,EXP_IEU,A5130PN,THS,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,EXP_IEU,A5130PN,THS,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	171 	174 	405 	268 	405 	594 	688 	1024 	1612 	1786 	2021 	3095 	5824 	11372 	12795 	: 	9058.3 	6411.6 	4517.7 	4429.1 	3832 	5940.6 	6972.7 	8123.3 	4406.4 	7352.3 	8108 	8211.2 	10325.3 	13024.9 p	12799.5 p	8363.6 p	8858.8 p	7994 p	10942.4 p	7081.67 p	3269.64 p	5288.67 p	5911.91 p	7087.87 	7309.28 	: 	: 	: 	: 	: 	: 
A,EXP_IEU,A5131P,THS,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A,EXP_IEU,A5131P,THS,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
